"Date.Time","Lat","Lon","Base"
"7/20/2014 3:17:00",40.7228,-73.9885,"B02682"
"9/5/2014 18:40:00",40.7443,-73.9785,"B02617"
"4/18/2014 17:07:00",40.6951,-73.9833,"B02617"
"7/7/2014 14:50:00",40.7521,-73.9911,"B02598"
"8/14/2014 7:31:00",40.6757,-74.016,"B02617"
"4/28/2014 20:31:00",40.7814,-73.9802,"B02682"
"7/10/2014 21:21:00",40.764,-73.9885,"B02617"
"4/14/2014 7:36:00",40.7359,-73.9839,"B02617"
"6/8/2014 10:40:00",40.7519,-73.9678,"B02598"
"9/21/2014 7:35:00",40.7773,-73.9782,"B02598"
"6/3/2014 20:23:00",40.7241,-73.9926,"B02617"
"5/15/2014 23:17:00",40.7525,-74,"B02682"
"9/23/2014 18:01:00",40.7448,-73.9718,"B02764"
"4/26/2014 12:00:00",40.7486,-73.9783,"B02598"
"8/21/2014 8:34:00",40.7583,-73.9631,"B02617"
"4/19/2014 11:47:00",40.7834,-73.9591,"B02598"
"8/23/2014 22:43:00",40.7296,-73.988,"B02764"
"7/22/2014 15:48:00",40.8797,-73.8798,"B02682"
"5/17/2014 5:29:00",40.7112,-73.9603,"B02598"
"7/3/2014 14:45:00",40.7549,-73.9747,"B02598"
"8/20/2014 6:25:00",40.7641,-73.9689,"B02512"
"8/20/2014 16:49:00",40.7296,-73.9881,"B02682"
"6/13/2014 9:26:00",40.7347,-73.9844,"B02598"
"5/15/2014 16:20:00",40.7562,-73.9789,"B02682"
"9/16/2014 10:08:00",40.7325,-73.9771,"B02512"
"8/23/2014 15:05:00",40.7756,-73.9909,"B02682"
"4/15/2014 20:20:00",40.7129,-73.9676,"B02682"
"9/25/2014 12:47:00",40.7415,-73.9849,"B02617"
"9/5/2014 7:38:00",40.6609,-73.9957,"B02682"
"8/1/2014 0:29:00",40.7358,-73.7821,"B02617"
"9/4/2014 0:41:00",40.7787,-73.919,"B02598"
"9/24/2014 11:02:00",40.7222,-73.9944,"B02682"
"9/8/2014 12:27:00",40.711,-74.0089,"B02682"
"8/25/2014 16:34:00",40.7529,-73.9725,"B02682"
"8/1/2014 15:47:00",40.9934,-73.7614,"B02764"
"4/12/2014 21:54:00",40.7318,-74.0008,"B02598"
"4/30/2014 20:31:00",40.7241,-73.9979,"B02598"
"6/24/2014 19:19:00",40.7135,-73.9375,"B02682"
"8/19/2014 23:20:00",40.7259,-73.9899,"B02617"
"5/13/2014 13:45:00",40.7545,-73.9833,"B02682"
"8/16/2014 11:49:00",40.7837,-73.9517,"B02598"
"5/10/2014 23:26:00",40.7276,-73.9884,"B02598"
"9/10/2014 20:07:00",40.7688,-73.9623,"B02617"
"9/6/2014 23:15:00",40.7282,-74.0022,"B02764"
"9/2/2014 17:56:00",40.7541,-73.9491,"B02598"
"9/12/2014 22:32:00",40.7807,-73.9585,"B02598"
"9/12/2014 8:41:00",40.6377,-73.9727,"B02682"
"8/8/2014 0:51:00",40.7564,-73.9936,"B02617"
"5/27/2014 16:50:00",40.7544,-73.9777,"B02617"
"5/21/2014 17:05:00",40.7249,-73.9972,"B02682"
"6/8/2014 22:56:00",40.6449,-73.7823,"B02682"
"5/20/2014 4:46:00",40.6476,-73.7808,"B02682"
"8/24/2014 0:17:00",40.6523,-73.7298,"B02617"
"4/4/2014 20:13:00",40.7854,-73.9776,"B02682"
"4/13/2014 2:03:00",40.7257,-74.0059,"B02598"
"9/16/2014 10:43:00",40.7233,-73.9974,"B02598"
"8/21/2014 15:48:00",40.6285,-73.9492,"B02617"
"4/11/2014 17:49:00",40.7273,-73.99,"B02512"
"7/25/2014 16:47:00",40.6801,-73.9995,"B02764"
"9/27/2014 23:32:00",40.7093,-73.9558,"B02617"
"9/27/2014 13:12:00",40.7363,-74.0013,"B02617"
"7/31/2014 21:30:00",40.7307,-73.9891,"B02598"
"6/25/2014 7:25:00",40.7509,-73.9868,"B02598"
"5/27/2014 7:11:00",40.6801,-73.967,"B02598"
"4/20/2014 15:53:00",40.7509,-73.9829,"B02598"
"9/11/2014 21:37:00",40.7639,-73.9784,"B02682"
"5/21/2014 17:33:00",40.7207,-73.9801,"B02617"
"7/1/2014 18:22:00",40.7597,-73.978,"B02617"
"9/15/2014 8:48:00",40.7342,-73.9868,"B02617"
"8/13/2014 10:22:00",40.7927,-73.9691,"B02682"
"6/4/2014 19:46:00",40.7582,-73.9754,"B02598"
"9/29/2014 8:14:00",40.6834,-73.9628,"B02617"
"5/10/2014 18:12:00",40.7401,-74.0054,"B02764"
"9/22/2014 12:21:00",40.7681,-73.9823,"B02617"
"4/23/2014 19:31:00",40.6574,-74.2741,"B02598"
"5/28/2014 16:51:00",40.7644,-73.9951,"B02598"
"6/28/2014 17:54:00",40.7522,-73.9955,"B02598"
"9/23/2014 20:49:00",40.7659,-73.9836,"B02598"
"8/2/2014 16:48:00",40.7483,-73.9743,"B02682"
"4/30/2014 22:14:00",40.7695,-73.9808,"B02617"
"7/1/2014 21:43:00",40.7194,-73.9997,"B02598"
"7/1/2014 11:09:00",40.6911,-73.9574,"B02617"
"9/20/2014 21:39:00",40.6669,-73.9939,"B02617"
"4/9/2014 15:55:00",40.7532,-73.9722,"B02617"
"6/22/2014 11:53:00",40.6644,-73.9768,"B02617"
"8/5/2014 6:50:00",40.6886,-73.9765,"B02617"
"5/10/2014 22:34:00",40.734,-74.0053,"B02682"
"7/31/2014 15:17:00",40.7227,-74.0051,"B02598"
"6/10/2014 13:36:00",40.756,-73.9634,"B02598"
"8/29/2014 19:26:00",40.7481,-73.9759,"B02682"
"5/13/2014 16:36:00",40.7273,-74.0073,"B02682"
"9/19/2014 16:46:00",40.7646,-73.9706,"B02598"
"8/15/2014 21:06:00",40.7724,-73.9825,"B02682"
"4/26/2014 11:42:00",40.645,-73.7924,"B02617"
"4/7/2014 5:38:00",40.7725,-73.9809,"B02617"
"4/23/2014 13:19:00",40.7049,-74.0054,"B02598"
"7/24/2014 20:13:00",40.6952,-74.1784,"B02682"
"8/15/2014 0:20:00",40.7639,-73.9739,"B02598"
"4/8/2014 13:07:00",40.7019,-73.9868,"B02764"
"9/7/2014 14:25:00",40.6882,-73.9604,"B02617"
"9/8/2014 22:30:00",40.7158,-73.9904,"B02598"
"8/11/2014 19:40:00",40.7314,-74.0023,"B02512"
"4/24/2014 10:05:00",40.835,-73.9453,"B02598"
"7/2/2014 23:36:00",40.7711,-73.8659,"B02682"
"9/27/2014 0:35:00",40.7395,-74.0018,"B02598"
"8/22/2014 6:09:00",40.7249,-73.9807,"B02682"
"9/12/2014 6:36:00",40.7563,-73.9719,"B02617"
"6/27/2014 18:00:00",40.7689,-73.9526,"B02598"
"4/8/2014 8:26:00",40.733,-73.9554,"B02598"
"6/13/2014 17:10:00",40.7829,-73.4398,"B02598"
"5/10/2014 15:02:00",40.7138,-73.9948,"B02682"
"6/28/2014 16:32:00",40.6457,-73.7768,"B02617"
"8/10/2014 20:31:00",40.7004,-73.9929,"B02617"
"8/5/2014 10:35:00",40.7497,-74.0048,"B02682"
"9/20/2014 7:26:00",40.7823,-73.9807,"B02764"
"5/6/2014 14:14:00",40.747,-74.0066,"B02598"
"9/4/2014 15:26:00",40.7419,-73.9748,"B02617"
"5/8/2014 14:30:00",40.742,-74.0046,"B02598"
"7/25/2014 5:55:00",40.7856,-73.97,"B02617"
"8/31/2014 17:14:00",40.6948,-74.1779,"B02682"
"8/27/2014 23:24:00",40.7559,-73.9837,"B02512"
"8/20/2014 21:28:00",40.7153,-73.9916,"B02598"
"9/25/2014 15:47:00",40.7219,-74.0043,"B02682"
"8/22/2014 16:52:00",40.7739,-73.8726,"B02682"
"8/22/2014 8:39:00",40.7658,-73.9667,"B02617"
"6/30/2014 16:14:00",40.6938,-73.9843,"B02598"
"8/7/2014 16:13:00",40.7072,-74.0125,"B02598"
"9/16/2014 5:54:00",40.7681,-73.9587,"B02598"
"9/16/2014 19:16:00",40.7578,-73.9909,"B02764"
"7/28/2014 19:11:00",40.7188,-73.9895,"B02512"
"9/24/2014 16:04:00",40.7654,-73.9791,"B02617"
"6/12/2014 11:30:00",40.7788,-73.9561,"B02682"
"8/8/2014 13:48:00",40.733,-73.9913,"B02682"
"6/23/2014 12:42:00",40.7091,-74.0131,"B02617"
"9/4/2014 23:36:00",40.7528,-74.0004,"B02598"
"7/26/2014 13:13:00",40.7137,-74.0105,"B02617"
"9/24/2014 14:15:00",40.764,-73.9542,"B02617"
"9/7/2014 9:19:00",40.7175,-73.8789,"B02682"
"4/5/2014 14:21:00",40.7563,-74.0432,"B02512"
"4/18/2014 11:35:00",40.772,-73.9816,"B02598"
"7/28/2014 18:44:00",40.7218,-74.0043,"B02617"
"7/24/2014 19:54:00",40.7211,-73.9875,"B02682"
"8/24/2014 8:15:00",40.6841,-73.9241,"B02682"
"8/16/2014 17:30:00",40.7652,-73.9802,"B02617"
"6/17/2014 15:05:00",40.7617,-73.9865,"B02617"
"7/2/2014 18:11:00",40.7168,-74.0109,"B02682"
"7/7/2014 10:39:00",40.7671,-73.9688,"B02617"
"8/24/2014 14:30:00",40.7808,-73.9829,"B02617"
"8/21/2014 17:34:00",40.7535,-73.9857,"B02682"
"9/6/2014 15:00:00",40.7209,-73.9954,"B02617"
"9/22/2014 7:58:00",40.7743,-73.9536,"B02682"
"6/2/2014 2:27:00",40.8508,-73.9276,"B02598"
"5/26/2014 17:48:00",40.6449,-73.7823,"B02598"
"4/3/2014 22:09:00",40.7262,-73.9929,"B02617"
"6/4/2014 10:42:00",40.7749,-73.9843,"B02682"
"8/12/2014 21:17:00",40.6924,-73.9621,"B02617"
"4/25/2014 16:14:00",40.7593,-73.9703,"B02617"
"8/8/2014 12:30:00",40.7444,-73.9802,"B02682"
"7/29/2014 6:51:00",40.7034,-73.9914,"B02617"
"9/22/2014 12:19:00",40.7281,-73.9931,"B02617"
"7/11/2014 14:00:00",40.7498,-73.9919,"B02617"
"8/4/2014 19:57:00",40.7563,-73.9917,"B02617"
"7/15/2014 4:39:00",40.7549,-73.9943,"B02598"
"6/22/2014 2:46:00",40.7042,-73.9335,"B02682"
"9/20/2014 19:49:00",40.723,-73.9829,"B02617"
"4/9/2014 19:05:00",40.7578,-73.9851,"B02682"
"4/12/2014 4:27:00",40.7409,-74.0051,"B02512"
"8/28/2014 7:27:00",40.7755,-73.9279,"B02682"
"9/23/2014 15:43:00",40.6421,-73.7888,"B02682"
"7/8/2014 9:18:00",40.7669,-73.989,"B02617"
"5/26/2014 12:39:00",40.7212,-73.9992,"B02682"
"9/12/2014 16:46:00",40.7554,-73.9722,"B02682"
"6/21/2014 16:12:00",40.7547,-73.9661,"B02682"
"8/8/2014 20:41:00",40.7547,-74.0257,"B02617"
"5/14/2014 19:21:00",40.7593,-73.9854,"B02512"
"8/29/2014 15:14:00",40.6464,-73.7897,"B02682"
"7/3/2014 8:25:00",40.6957,-74.1787,"B02682"
"5/12/2014 7:51:00",40.7489,-74.0049,"B02682"
"8/13/2014 14:06:00",40.7198,-74.0005,"B02682"
"5/18/2014 2:27:00",40.7006,-73.8277,"B02598"
"7/29/2014 16:18:00",40.7144,-74.0135,"B02598"
"7/22/2014 20:04:00",40.7289,-73.9874,"B02682"
"5/17/2014 21:10:00",40.7762,-73.9456,"B02598"
"6/7/2014 18:01:00",40.7525,-73.9797,"B02682"
"8/2/2014 21:05:00",40.7384,-73.989,"B02617"
"8/10/2014 11:33:00",40.6375,-73.9491,"B02682"
"8/12/2014 22:19:00",40.6831,-73.9847,"B02617"
"5/12/2014 16:25:00",40.7264,-74.009,"B02512"
"7/10/2014 11:36:00",40.7194,-73.9973,"B02682"
"7/5/2014 12:31:00",40.74,-73.9991,"B02617"
"8/28/2014 20:19:00",40.7581,-73.9742,"B02617"
"8/16/2014 14:57:00",40.7356,-73.9967,"B02617"
"8/24/2014 12:29:00",40.7264,-74.0022,"B02598"
"4/15/2014 14:37:00",40.6732,-73.9731,"B02598"
"7/28/2014 17:39:00",40.757,-73.9772,"B02617"
"9/30/2014 18:03:00",40.7682,-73.9685,"B02598"
"9/16/2014 6:50:00",40.7557,-73.992,"B02764"
"8/15/2014 20:27:00",40.7275,-74.0007,"B02682"
"8/11/2014 19:12:00",40.6951,-74.1784,"B02512"
"5/30/2014 7:29:00",40.7913,-73.9532,"B02682"
"5/23/2014 15:29:00",40.7584,-73.9652,"B02617"
"9/5/2014 11:06:00",40.7219,-74.0042,"B02617"
"4/14/2014 8:38:00",40.6822,-73.9797,"B02682"
"6/10/2014 19:52:00",40.6882,-73.9879,"B02682"
"7/21/2014 17:40:00",40.741,-73.9881,"B02617"
"7/22/2014 4:31:00",40.7227,-73.9941,"B02682"
"7/17/2014 0:36:00",40.7478,-73.9851,"B02682"
"9/28/2014 15:38:00",40.7662,-73.9582,"B02764"
"8/28/2014 22:33:00",40.6684,-73.9761,"B02764"
"8/12/2014 19:52:00",40.7264,-74.0023,"B02617"
"7/17/2014 22:50:00",40.7387,-74.0084,"B02682"
"8/6/2014 15:07:00",40.7584,-73.9865,"B02512"
"4/29/2014 13:45:00",40.7395,-73.9953,"B02682"
"6/29/2014 1:15:00",40.7377,-74.0038,"B02617"
"9/7/2014 0:18:00",40.757,-73.9893,"B02617"
"9/11/2014 6:40:00",40.7444,-73.9906,"B02598"
"9/4/2014 18:13:00",40.7543,-73.9859,"B02764"
"5/7/2014 13:08:00",40.7153,-74.0111,"B02617"
"5/3/2014 22:09:00",40.7582,-73.988,"B02682"
"7/15/2014 8:08:00",40.7744,-73.9456,"B02617"
"9/17/2014 10:38:00",40.7744,-73.9512,"B02764"
"8/8/2014 22:39:00",40.7173,-74.0139,"B02598"
"9/22/2014 17:30:00",40.7589,-73.968,"B02598"
"7/20/2014 1:50:00",40.7285,-73.9996,"B02682"
"7/9/2014 6:08:00",40.7821,-73.9479,"B02598"
"5/7/2014 21:54:00",40.7522,-73.9858,"B02598"
"6/5/2014 11:35:00",40.7625,-73.965,"B02598"
"9/23/2014 16:38:00",40.7624,-73.9834,"B02764"
"9/11/2014 19:05:00",40.77,-73.9688,"B02598"
"7/11/2014 9:04:00",40.676,-73.9864,"B02512"
"7/21/2014 11:17:00",40.7132,-73.9557,"B02617"
"7/31/2014 14:35:00",40.7921,-73.9718,"B02682"
"6/24/2014 16:00:00",40.7418,-73.9895,"B02598"
"9/4/2014 17:40:00",40.7257,-73.9972,"B02764"
"4/27/2014 2:04:00",40.7381,-73.9881,"B02598"
"4/14/2014 2:46:00",40.7228,-73.9855,"B02598"
"9/8/2014 13:11:00",40.7927,-73.8257,"B02617"
"4/1/2014 19:52:00",40.7717,-73.9828,"B02598"
"8/6/2014 17:19:00",40.7616,-73.9723,"B02512"
"6/28/2014 10:23:00",40.8351,-73.9454,"B02617"
"8/18/2014 16:17:00",40.738,-73.9879,"B02764"
"5/22/2014 19:41:00",40.6449,-73.7821,"B02598"
"4/6/2014 15:46:00",40.7751,-73.9651,"B02598"
"4/6/2014 22:28:00",40.7611,-73.9698,"B02512"
"9/6/2014 20:01:00",40.6824,-73.9813,"B02598"
"8/22/2014 7:06:00",40.7627,-73.9822,"B02682"
"7/7/2014 16:18:00",40.7758,-73.9768,"B02682"
"7/22/2014 11:36:00",40.7636,-73.9827,"B02682"
"7/23/2014 16:58:00",40.7256,-74.0032,"B02598"
"8/10/2014 17:44:00",40.7849,-73.9826,"B02598"
"6/11/2014 15:45:00",40.7597,-73.9661,"B02598"
"4/1/2014 20:47:00",40.7251,-74.0032,"B02598"
"9/7/2014 2:52:00",40.8276,-73.9221,"B02682"
"6/9/2014 8:14:00",40.7332,-73.9935,"B02617"
"5/30/2014 6:41:00",40.7727,-73.9464,"B02512"
"9/19/2014 2:17:00",40.7224,-73.993,"B02617"
"6/7/2014 14:52:00",40.7258,-73.9965,"B02512"
"4/26/2014 20:18:00",40.7676,-73.9615,"B02682"
"6/5/2014 16:09:00",40.7592,-73.9724,"B02598"
"5/15/2014 12:14:00",40.691,-73.9714,"B02598"
"7/4/2014 20:55:00",40.7545,-73.9358,"B02617"
"6/23/2014 22:33:00",40.7864,-73.9487,"B02682"
"5/1/2014 17:00:00",40.776,-73.9501,"B02617"
"9/18/2014 22:23:00",40.7511,-73.9726,"B02617"
"7/30/2014 15:57:00",40.7472,-73.9847,"B02617"
"4/10/2014 14:43:00",40.7216,-74.0012,"B02682"
"4/1/2014 14:39:00",40.7709,-73.9607,"B02617"
"4/18/2014 1:21:00",40.741,-73.9859,"B02598"
"9/3/2014 14:46:00",40.7804,-73.9766,"B02617"
"5/22/2014 20:49:00",40.7515,-73.9822,"B02598"
"5/7/2014 19:19:00",40.7729,-73.8855,"B02598"
"9/11/2014 16:40:00",40.6825,-74.0045,"B02764"
"7/1/2014 11:54:00",40.7517,-73.98,"B02617"
"5/22/2014 5:47:00",40.7763,-73.9271,"B02682"
"7/24/2014 5:51:00",40.6777,-73.9553,"B02617"
"9/25/2014 16:57:00",40.7583,-73.9725,"B02617"
"8/18/2014 23:22:00",40.7203,-73.9934,"B02598"
"9/13/2014 15:47:00",40.6873,-73.9838,"B02598"
"7/19/2014 23:32:00",40.8113,-73.9182,"B02512"
"4/25/2014 15:34:00",40.7141,-74.0148,"B02512"
"7/27/2014 20:19:00",40.7567,-73.9743,"B02617"
"8/23/2014 23:31:00",40.6785,-73.737,"B02598"
"6/7/2014 8:33:00",40.7368,-74.1702,"B02682"
"5/31/2014 10:40:00",40.7279,-73.991,"B02682"
"9/7/2014 17:41:00",40.7696,-73.9605,"B02617"
"4/24/2014 14:24:00",40.752,-74.0047,"B02682"
"9/27/2014 17:18:00",40.7051,-74.0075,"B02617"
"6/26/2014 9:49:00",40.7619,-73.9744,"B02682"
"9/20/2014 22:00:00",40.7464,-73.9938,"B02598"
"9/13/2014 12:59:00",40.6722,-73.9771,"B02617"
"7/21/2014 15:55:00",40.7624,-73.9746,"B02598"
"5/3/2014 12:50:00",40.7872,-73.9682,"B02617"
"5/15/2014 10:29:00",40.7137,-74.0084,"B02682"
"6/27/2014 8:55:00",40.7565,-73.994,"B02598"
"9/7/2014 17:21:00",40.7198,-74.0067,"B02598"
"6/21/2014 13:07:00",40.7458,-73.9844,"B02598"
"9/9/2014 18:21:00",40.737,-73.9929,"B02598"
"4/4/2014 14:32:00",40.758,-73.9692,"B02682"
"6/1/2014 20:01:00",40.7318,-73.9933,"B02682"
"6/27/2014 16:19:00",40.732,-73.9742,"B02682"
"8/2/2014 19:28:00",40.6469,-73.9694,"B02682"
"9/4/2014 9:37:00",40.7246,-73.9974,"B02682"
"5/30/2014 23:29:00",40.7287,-73.9878,"B02682"
"9/4/2014 17:18:00",40.7453,-73.983,"B02598"
"7/8/2014 17:45:00",40.7724,-73.9672,"B02682"
"7/22/2014 10:37:00",40.741,-73.9942,"B02682"
"7/3/2014 19:51:00",40.6856,-73.5675,"B02617"
"8/23/2014 18:50:00",40.7553,-73.9792,"B02617"
"7/22/2014 15:19:00",40.7595,-73.9618,"B02598"
"5/12/2014 18:44:00",40.7572,-73.984,"B02617"
"8/27/2014 19:32:00",40.6466,-73.7899,"B02682"
"5/29/2014 11:46:00",40.7577,-73.9847,"B02682"
"8/17/2014 10:40:00",40.8654,-73.9311,"B02682"
"4/5/2014 21:08:00",40.7325,-73.9991,"B02682"
"7/7/2014 21:04:00",40.7261,-73.9917,"B02598"
"4/23/2014 9:02:00",40.7472,-73.9542,"B02682"
"5/28/2014 13:20:00",40.6939,-73.9834,"B02682"
"6/4/2014 13:49:00",40.753,-73.9795,"B02764"
"8/7/2014 7:42:00",40.7762,-73.9554,"B02682"
"8/23/2014 11:36:00",40.7408,-74.0076,"B02617"
"8/5/2014 16:38:00",40.7559,-73.9876,"B02617"
"8/26/2014 3:09:00",40.7652,-73.9752,"B02598"
"5/29/2014 16:47:00",40.8012,-73.9436,"B02617"
"7/16/2014 9:18:00",40.7771,-73.9778,"B02682"
"6/5/2014 21:38:00",40.7556,-73.9793,"B02682"
"8/14/2014 23:20:00",40.7751,-73.9592,"B02598"
"9/28/2014 18:10:00",40.7284,-73.9832,"B02682"
"9/26/2014 19:46:00",40.7616,-73.9703,"B02682"
"4/30/2014 19:48:00",40.7636,-73.9714,"B02682"
"5/2/2014 7:46:00",40.7267,-73.98,"B02598"
"9/28/2014 20:10:00",40.7736,-73.9836,"B02617"
"9/11/2014 13:14:00",40.7486,-73.9424,"B02682"
"5/8/2014 15:41:00",40.7479,-73.9912,"B02598"
"7/31/2014 8:13:00",40.7567,-73.9939,"B02617"
"8/17/2014 12:50:00",40.7603,-74.0029,"B02682"
"9/7/2014 12:33:00",40.7321,-73.996,"B02598"
"7/25/2014 10:16:00",40.7725,-73.9464,"B02682"
"4/7/2014 18:46:00",40.7421,-73.9912,"B02617"
"7/7/2014 9:06:00",40.7615,-73.9995,"B02617"
"4/3/2014 4:58:00",40.7683,-73.9571,"B02682"
"9/7/2014 17:56:00",40.6947,-74.1778,"B02598"
"5/11/2014 11:09:00",40.7033,-73.9926,"B02682"
"5/12/2014 8:59:00",40.7928,-73.9753,"B02598"
"9/20/2014 9:26:00",40.6621,-73.9617,"B02598"
"7/6/2014 13:13:00",40.7182,-73.9568,"B02598"
"9/13/2014 20:23:00",40.7686,-73.9554,"B02617"
"8/16/2014 1:24:00",40.721,-73.9556,"B02682"
"4/2/2014 21:45:00",40.6951,-74.1784,"B02598"
"7/8/2014 13:00:00",40.7484,-73.9748,"B02617"
"6/2/2014 8:07:00",40.7454,-73.9768,"B02617"
"8/4/2014 20:08:00",40.7775,-73.957,"B02617"
"4/18/2014 22:59:00",40.719,-73.9991,"B02682"
"6/22/2014 14:55:00",40.7705,-73.9841,"B02617"
"9/13/2014 18:07:00",40.7298,-73.9911,"B02617"
"4/5/2014 10:17:00",40.7451,-73.9925,"B02598"
"6/11/2014 4:10:00",40.7317,-74.0046,"B02598"
"8/12/2014 15:20:00",40.7599,-73.9879,"B02617"
"5/23/2014 6:32:00",40.7371,-73.9866,"B02617"
"7/9/2014 20:36:00",40.7631,-73.9698,"B02598"
"9/30/2014 18:57:00",40.7658,-73.9689,"B02617"
"7/31/2014 9:26:00",40.7528,-73.9892,"B02598"
"9/16/2014 16:38:00",40.7254,-73.9966,"B02764"
"8/8/2014 21:40:00",40.721,-73.9957,"B02598"
"8/27/2014 9:23:00",40.7557,-73.9918,"B02598"
"5/22/2014 19:15:00",40.7512,-74.0066,"B02598"
"8/9/2014 11:23:00",40.7256,-73.9436,"B02682"
"8/30/2014 23:35:00",40.7446,-73.976,"B02617"
"7/7/2014 18:44:00",40.7076,-74.007,"B02598"
"9/3/2014 17:31:00",40.7552,-73.9877,"B02598"
"7/3/2014 0:38:00",40.7622,-73.986,"B02598"
"4/26/2014 20:10:00",40.7685,-73.9847,"B02598"
"9/3/2014 16:08:00",40.7368,-73.9929,"B02617"
"8/20/2014 8:59:00",40.7555,-73.9729,"B02617"
"9/14/2014 5:05:00",40.7632,-73.8706,"B02682"
"5/12/2014 20:52:00",40.7542,-73.973,"B02682"
"7/20/2014 20:35:00",40.7182,-73.9969,"B02617"
"8/14/2014 21:25:00",40.78,-73.9502,"B02617"
"5/20/2014 22:26:00",40.7189,-74.0051,"B02682"
"4/9/2014 22:08:00",40.7631,-73.9848,"B02617"
"9/29/2014 10:12:00",40.7161,-73.9657,"B02682"
"9/26/2014 7:09:00",40.7483,-74.0057,"B02617"
"7/25/2014 18:12:00",40.6861,-73.9824,"B02598"
"5/14/2014 17:39:00",40.7417,-74.0072,"B02682"
"6/11/2014 22:19:00",40.7537,-73.9723,"B02682"
"6/20/2014 14:31:00",40.7543,-73.9882,"B02682"
"7/30/2014 18:49:00",40.7413,-73.9858,"B02617"
"4/17/2014 14:47:00",40.754,-73.9805,"B02682"
"8/15/2014 20:21:00",40.7082,-74.0142,"B02598"
"6/26/2014 17:14:00",40.7724,-73.9589,"B02598"
"8/26/2014 6:13:00",40.779,-73.9468,"B02617"
"8/21/2014 13:42:00",40.7368,-73.9891,"B02617"
"7/22/2014 18:04:00",40.7388,-73.9996,"B02617"
"6/18/2014 10:40:00",40.7609,-73.9691,"B02598"
"9/7/2014 13:44:00",40.6795,-73.9953,"B02764"
"8/20/2014 8:27:00",40.7437,-73.9838,"B02617"
"9/16/2014 20:40:00",40.7636,-73.9777,"B02617"
"9/19/2014 19:41:00",40.7407,-74.0065,"B02617"
"9/13/2014 0:59:00",40.747,-73.8964,"B02764"
"8/12/2014 5:34:00",40.7036,-74.0107,"B02598"
"4/7/2014 20:47:00",40.7194,-73.9862,"B02682"
"7/19/2014 12:20:00",40.7426,-74.0039,"B02617"
"7/11/2014 9:37:00",40.725,-73.9378,"B02598"
"7/9/2014 15:41:00",40.7467,-73.9918,"B02617"
"9/24/2014 12:45:00",40.7634,-73.963,"B02598"
"4/10/2014 15:59:00",40.7468,-74.0078,"B02617"
"8/10/2014 14:54:00",40.7215,-73.9859,"B02682"
"7/29/2014 8:29:00",40.7238,-74.0107,"B02682"
"7/30/2014 13:37:00",40.7623,-73.9935,"B02617"
"9/19/2014 16:51:00",40.7721,-73.9533,"B02598"
"9/19/2014 16:50:00",40.7254,-73.984,"B02764"
"6/17/2014 6:21:00",40.7215,-74.0107,"B02682"
"9/11/2014 2:46:00",40.7259,-73.9964,"B02682"
"4/10/2014 15:05:00",40.6907,-74.1782,"B02598"
"5/8/2014 21:53:00",40.7693,-73.9831,"B02598"
"9/17/2014 16:56:00",40.716,-74.0343,"B02617"
"7/3/2014 22:13:00",40.7455,-73.9716,"B02598"
"9/10/2014 18:36:00",40.7429,-73.9833,"B02598"
"8/19/2014 22:00:00",40.7242,-73.9793,"B02682"
"5/5/2014 14:36:00",40.7167,-74.0071,"B02682"
"9/27/2014 18:16:00",40.686,-73.9764,"B02764"
"6/14/2014 10:09:00",40.7681,-73.9264,"B02598"
"7/29/2014 0:27:00",40.7468,-74.0288,"B02598"
"4/8/2014 21:53:00",40.7324,-74.0076,"B02682"
"4/7/2014 15:58:00",40.7581,-73.9691,"B02682"
"7/3/2014 22:03:00",40.7173,-74.0091,"B02617"
"4/12/2014 22:08:00",40.6933,-73.9985,"B02598"
"7/18/2014 23:54:00",40.7247,-73.9985,"B02682"
"8/8/2014 15:46:00",40.7726,-73.9495,"B02682"
"9/23/2014 16:42:00",40.7455,-73.9987,"B02598"
"7/9/2014 8:08:00",40.6477,-73.9753,"B02598"
"4/15/2014 20:08:00",40.7503,-73.9944,"B02512"
"7/8/2014 8:32:00",40.698,-73.9302,"B02682"
"7/18/2014 0:33:00",40.6586,-73.9874,"B02598"
"6/25/2014 17:12:00",40.7521,-73.9798,"B02598"
"4/6/2014 12:06:00",40.7513,-73.9939,"B02598"
"9/30/2014 21:52:00",40.7682,-73.8622,"B02598"
"7/12/2014 19:52:00",40.7494,-73.9403,"B02682"
"7/31/2014 20:17:00",40.7553,-73.9873,"B02617"
"7/11/2014 22:32:00",40.6713,-73.9598,"B02617"
"6/15/2014 9:53:00",40.69,-73.9923,"B02617"
"9/16/2014 19:35:00",40.6937,-73.9928,"B02617"
"9/26/2014 6:34:00",40.6809,-73.9796,"B02764"
"8/23/2014 19:13:00",40.7274,-73.9847,"B02598"
"5/30/2014 22:34:00",40.7972,-73.9625,"B02598"
"7/8/2014 21:20:00",40.7316,-73.9909,"B02617"
"6/10/2014 8:51:00",40.7561,-73.973,"B02617"
"8/2/2014 18:45:00",40.7373,-73.9902,"B02617"
"6/24/2014 19:58:00",40.7619,-73.9736,"B02598"
"7/2/2014 10:45:00",40.7584,-73.9731,"B02682"
"6/4/2014 21:02:00",40.7747,-73.951,"B02682"
"9/27/2014 18:43:00",40.7052,-74.0173,"B02617"
"4/8/2014 21:10:00",40.752,-74.004,"B02598"
"9/4/2014 14:31:00",40.7408,-73.9974,"B02617"
